code,name,dm
chgn_730565,A股-热门概念-统一大市场,600179.SH
chgn_701292,A股-热门概念-并购重组,600179.SH
chgn_700019,A股-热门概念-低价,600179.SH
chgn_700809,A股-热门概念-智慧物流,600179.SH
chgn_700785,A股-热门概念-快递概念,600179.SH
chgn_730404,A股-热门概念-黑龙江自贸区,600179.SH
chgn_700338,A股-热门概念-国资改革,600179.SH
chgn_700340,A股-热门概念-海南自贸区,600179.SH
chgn_700231,A股-热门概念-区块链,600179.SH
chgn_700095,A股-热门概念-融资融券,600179.SH
chgn_700215,A股-热门概念-一带一路,600179.SH
chgn_700015,A股-热门概念-中盘,600179.SH
gn_hnzm,A股-概念板块-海南自贸,600179.SH
gn_rzrq,A股-概念板块-融资融券,600179.SH
gn_zmgn,A股-概念板块-摘帽概念,600179.SH
diyu_230000,A股-地域板块-黑龙江省,600179.SH
hangye_ZG58,A股-证监会行业-交通运输、仓储和邮政业-装卸搬运和运输代理业,600179.SH
sh_a,A股-分类-沪市A股,600179.SH
hs_a,A股-分类-沪深A股,600179.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600179.SH
sw_jtys,A股-申万行业-交通运输,600180.SH
sw2_420800,A股-申万二级-物流,600180.SH
chgn_701320,A股-热门概念-长期破净,600180.SH
chgn_701319,A股-热门概念-破净股,600180.SH
chgn_700720,A股-热门概念-干细胞,600180.SH
chgn_700019,A股-热门概念-低价,600180.SH
chgn_701188,A股-热门概念-数据要素,600180.SH
chgn_700682,A股-热门概念-互联金融,600180.SH
chgn_700680,A股-热门概念-金融科技,600180.SH
chgn_700016,A股-热门概念-小盘,600180.SH
chgn_700095,A股-热门概念-融资融券,600180.SH
chgn_700215,A股-热门概念-一带一路,600180.SH
chgn_700143,A股-热门概念-电子商务,600180.SH
gn_hhsj,A股-概念板块-黄河三角,600180.SH
gn_dsgn,A股-概念板块-电商概念,600180.SH
gn_gqjl,A股-概念板块-股权激励,600180.SH
diyu_370000,A股-地域板块-山东省,600180.SH
hangye_ZF51,A股-证监会行业-批发和零售业-批发业,600180.SH
sh_a,A股-分类-沪市A股,600180.SH
hs_a,A股-分类-沪深A股,600180.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600180.SH
sw_qc,A股-申万行业-汽车,600182.SH
sw2_280200,A股-申万二级-汽车零部件,600182.SH
chgn_700586,A股-热门概念-高派息,600182.SH
chgn_730404,A股-热门概念-黑龙江自贸区,600182.SH
chgn_700729,A股-热门概念-轮胎,600182.SH
chgn_700016,A股-热门概念-小盘,600182.SH
gn_wzbj,A股-概念板块-外资背景,600182.SH
gn_ckts,A股-概念板块-出口退税,600182.SH
gn_wgg,A股-概念板块-未股改,600182.SH
diyu_230000,A股-地域板块-黑龙江省,600182.SH
hangye_ZC29,A股-证监会行业-制造业-橡胶和塑料制品业,600182.SH
sh_a,A股-分类-沪市A股,600182.SH
hs_a,A股-分类-沪深A股,600182.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600182.SH
sw_dz,A股-申万行业-电子,600183.SH
sw2_270200,A股-申万二级-元件,600183.SH
chgn_700812,A股-热门概念-QFII持股,600183.SH
chgn_700586,A股-热门概念-高派息,600183.SH
chgn_700078,A股-热门概念-增持回购,600183.SH
chgn_700013,A股-热门概念-基金重仓,600183.SH
chgn_701167,A股-热门概念-毫米波雷达,600183.SH
chgn_700808,A股-热门概念-分拆概念,600183.SH
chgn_700780,A股-热门概念-汽车电子,600183.SH
chgn_700740,A股-热门概念-PCB概念,600183.SH
chgn_700677,A股-热门概念-柔性电子,600183.SH
chgn_700649,A股-热门概念-华为概念,600183.SH
chgn_730327,A股-热门概念-覆铜板,600183.SH
chgn_700532,A股-热门概念-MSCI中国,600183.SH
chgn_730119,A股-热门概念-纳米概念,600183.SH
chgn_730166,A股-热门概念-液态金属,600183.SH
chgn_700136,A股-热门概念-5G,600183.SH
chgn_700033,A股-热门概念-新能源,600183.SH
chgn_700095,A股-热门概念-融资融券,600183.SH
chgn_700014,A股-热门概念-大盘,600183.SH
gn_hwgn,A股-概念板块-华为概念,600183.SH
gn_smx,A股-概念板块-石墨烯,600183.SH
gn_xtzc,A股-概念板块-信托重仓,600183.SH
gn_qszc,A股-概念板块-券商重仓,600183.SH
gn_gqjl,A股-概念板块-股权激励,600183.SH
diyu_440000,A股-地域板块-广东省,600183.SH
hangye_ZC39,A股-证监会行业-制造业-计算机、通信和其他电子设备制造业,600183.SH
sh_a,A股-分类-沪市A股,600183.SH
hs_a,A股-分类-沪深A股,600183.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600183.SH
zhishu_000039,A股-指数成分-沪市-上证信息,600183.SH
hs300,A股-指数成分-跨市场-沪深300,600183.SH
sw_gfjg,A股-申万行业-国防军工,600184.SH
sw2_650300,A股-申万二级-地面兵装Ⅱ,600184.SH
chgn_700078,A股-热门概念-增持回购,600184.SH
chgn_700013,A股-热门概念-基金重仓,600184.SH
chgn_730444,A股-热门概念-湖北自贸区,600184.SH
chgn_700845,A股-热门概念-光学,600184.SH
chgn_700790,A股-热门概念-机器视觉,600184.SH
chgn_700773,A股-热门概念-航母产业,600184.SH
chgn_730261,A股-热门概念-兵工集团,600184.SH
chgn_700033,A股-热门概念-新能源,600184.SH
chgn_700016,A股-热门概念-小盘,600184.SH
chgn_700095,A股-热门概念-融资融券,600184.SH
chgn_700032,A股-热门概念-太阳能,600184.SH
chgn_700200,A股-热门概念-央企改革,600184.SH
chgn_700071,A股-热门概念-航天军工,600184.SH
gn_gfgn,A股-概念板块-光伏概念,600184.SH
gn_gfjg,A股-概念板块-国防军工,600184.SH
gn_jght,A股-概念板块-军工航天,600184.SH
gn_byjj,A股-概念板块-本月解禁,600184.SH
gn_xny,A股-概念板块-新能源,600184.SH
diyu_420000,A股-地域板块-湖北省,600184.SH
hangye_ZC35,A股-证监会行业-制造业-专用设备制造业,600184.SH
sh_a,A股-分类-沪市A股,600184.SH
hs_a,A股-分类-沪深A股,600184.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600184.SH
sw_fdc,A股-申万行业-房地产,600185.SH
sw2_430100,A股-申万二级-房地产开发,600185.SH
chgn_730569,A股-热门概念-股权转让,600185.SH
chgn_700078,A股-热门概念-增持回购,600185.SH
chgn_700013,A股-热门概念-基金重仓,600185.SH
chgn_700905,A股-热门概念-免税概念,600185.SH
chgn_700826,A股-热门概念-跨境电商,600185.SH
chgn_700823,A股-热门概念-横琴新区,600185.SH
chgn_730376,A股-热门概念-广东国资,600185.SH
chgn_700338,A股-热门概念-国资改革,600185.SH
chgn_700539,A股-热门概念-新零售,600185.SH
chgn_700095,A股-热门概念-融资融券,600185.SH
chgn_700303,A股-热门概念-粤港澳,600185.SH
chgn_700015,A股-热门概念-中盘,600185.SH
gn_rzrq,A股-概念板块-融资融券,600185.SH
gn_sgqgg,A股-概念板块-国企改革,600185.SH
diyu_440000,A股-地域板块-广东省,600185.SH
hangye_ZK70,A股-证监会行业-房地产业-房地产业,600185.SH
sh_a,A股-分类-沪市A股,600185.SH
hs_a,A股-分类-沪深A股,600185.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600185.SH
sw_spyl,A股-申万行业-食品饮料,600186.SH
sw2_340900,A股-申万二级-调味发酵品Ⅱ,600186.SH
chgn_701304,A股-热门概念-一体机概念,600186.SH
chgn_701303,A股-热门概念-DeepSeek概念,600186.SH
chgn_701249,A股-热门概念-AIAgent（智能体）,600186.SH
chgn_700078,A股-热门概念-增持回购,600186.SH
chgn_730496,A股-热门概念-调味品,600186.SH
chgn_701060,A股-热门概念-化肥,600186.SH
chgn_701052,A股-热门概念-东数西算,600186.SH
chgn_701051,A股-热门概念-算力概念,600186.SH
chgn_701048,A股-热门概念-土壤修复,600186.SH
chgn_700352,A股-热门概念-健康中国,600186.SH
chgn_700721,A股-热门概念-人造肉概念,600186.SH
chgn_700539,A股-热门概念-新零售,600186.SH
chgn_700095,A股-热门概念-融资融券,600186.SH
chgn_700015,A股-热门概念-中盘,600186.SH
gn_rzrq,A股-概念板块-融资融券,600186.SH
gn_zSTg,A股-概念板块-准ST股,600186.SH
diyu_410000,A股-地域板块-河南省,600186.SH
hangye_ZC14,A股-证监会行业-制造业-食品制造业,600186.SH
sh_a,A股-分类-沪市A股,600186.SH
hs_a,A股-分类-沪深A股,600186.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600186.SH
sw_hb,A股-申万行业-环保,600187.SH
sw2_760100,A股-申万二级-环境治理,600187.SH
chgn_730569,A股-热门概念-股权转让,600187.SH
chgn_701292,A股-热门概念-并购重组,600187.SH
chgn_701282,A股-热门概念-智慧水务,600187.SH
chgn_700812,A股-热门概念-QFII持股,600187.SH
chgn_700019,A股-热门概念-低价,600187.SH
chgn_730541,A股-热门概念-PPP概念,600187.SH
chgn_701110,A股-热门概念-热泵概念,600187.SH
chgn_730404,A股-热门概念-黑龙江自贸区,600187.SH
chgn_700016,A股-热门概念-小盘,600187.SH
chgn_700095,A股-热门概念-融资融券,600187.SH
chgn_700165,A股-热门概念-污水处理,600187.SH
chgn_700137,A股-热门概念-储能,600187.SH
chgn_700068,A股-热门概念-节能环保,600187.SH
gn_kqzl,A股-概念板块-空气治理,600187.SH
gn_wscl,A股-概念板块-污水处理,600187.SH
diyu_230000,A股-地域板块-黑龙江省,600187.SH
hangye_ZD46,A股-证监会行业-电力、热力、燃气及水生产和供应业-水的生产和供应业,600187.SH
sh_a,A股-分类-沪市A股,600187.SH
hs_a,A股-分类-沪深A股,600187.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600187.SH
sw_mt,A股-申万行业-煤炭,600188.SH
sw2_740100,A股-申万二级-煤炭开采,600188.SH
chgn_700586,A股-热门概念-高派息,600188.SH
chgn_700013,A股-热门概念-基金重仓,600188.SH
chgn_730519,A股-热门概念-稀缺资源,600188.SH
chgn_730511,A股-热门概念-高送转,600188.SH
chgn_730386,A股-热门概念-甲醇概念,600188.SH
chgn_730476,A股-热门概念-山东国资,600188.SH
chgn_700694,A股-热门概念-氢能源,600188.SH
chgn_700338,A股-热门概念-国资改革,600188.SH
chgn_700532,A股-热门概念-MSCI中国,600188.SH
chgn_730217,A股-热门概念-动力煤,600188.SH
chgn_700105,A股-热门概念-煤化工,600188.SH
chgn_700033,A股-热门概念-新能源,600188.SH
chgn_700095,A股-热门概念-融资融券,600188.SH
chgn_700002,A股-热门概念-H股,600188.SH
chgn_700014,A股-热门概念-大盘,600188.SH
gn_dtjj,A股-概念板块-低碳经济,600188.SH
gn_hHg,A股-概念板块-含H股,600188.SH
gn_rzrq,A股-概念板块-融资融券,600188.SH
diyu_370000,A股-地域板块-山东省,600188.SH
hangye_ZB06,A股-证监会行业-采矿业-煤炭开采和洗选业,600188.SH
sh_a,A股-分类-沪市A股,600188.SH
hs_a,A股-分类-沪深A股,600188.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600188.SH
zhishu_000032,A股-指数成分-沪市-上证能源,600188.SH
hs300,A股-指数成分-跨市场-沪深300,600188.SH
aplush,香港股市-A+H,600188.SH
sw_spyl,A股-申万行业-食品饮料,600189.SH
sw2_340700,A股-申万二级-饮料乳品,600189.SH
chgn_730023,A股-热门概念-土地流转,600189.SH
chgn_730078,A股-热门概念-东北振兴,600189.SH
chgn_700961,A股-热门概念-生态园林,600189.SH
chgn_700951,A股-热门概念-碳中和,600189.SH
chgn_700338,A股-热门概念-国资改革,600189.SH
chgn_700016,A股-热门概念-小盘,600189.SH
chgn_700182,A股-热门概念-白酒,600189.SH
gn_tzh,A股-概念板块-碳中和,600189.SH
gn_cxgg,A股-概念板块-朝鲜改革,600189.SH
gn_hwgn,A股-概念板块-华为概念,600189.SH
gn_tmj,A股-概念板块-图们江,600189.SH
gn_tdlz,A股-概念板块-土地流转,600189.SH
diyu_220000,A股-地域板块-吉林省,600189.SH
hangye_ZC15,A股-证监会行业-制造业-酒、饮料和精制茶制造业,600189.SH
sh_a,A股-分类-沪市A股,600189.SH
hs_a,A股-分类-沪深A股,600189.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600189.SH
sw_jtys,A股-申万行业-交通运输,600190.SH
sw2_421100,A股-申万二级-航运港口,600190.SH
chgn_730575,A股-热门概念-中俄贸易概念,600190.SH
chgn_701262,A股-热门概念-微盘股,600190.SH
chgn_700019,A股-热门概念-低价,600190.SH
chgn_730181,A股-热门概念-RCEP概念,600190.SH
chgn_700016,A股-热门概念-小盘,600190.SH
chgn_700998,A股-热门概念-摘帽概念,600190.SH
chgn_700215,A股-热门概念-一带一路,600190.SH
chgn_700530,A股-热门概念-港口运输,600190.SH
chgn_700234,A股-热门概念-昨日涨停,600190.SH
gn_cxgg,A股-概念板块-朝鲜改革,600190.SH
gn_hBg,A股-概念板块-含B股,600190.SH
gn_dyzm,A股-概念板块-东亚自贸,600190.SH
gn_zmq,A股-概念板块-自贸区,600190.SH
gn_rhmy,A股-概念板块-日韩贸易,600190.SH
gn_zxsy,A股-概念板块-振兴沈阳,600190.SH
diyu_210000,A股-地域板块-辽宁省,600190.SH
hangye_ZG55,A股-证监会行业-交通运输、仓储和邮政业-水上运输业,600190.SH
sh_a,A股-分类-沪市A股,600190.SH
hs_a,A股-分类-沪深A股,600190.SH
sw_nlmy,A股-申万行业-农林牧渔,600191.SH
sw2_110500,A股-申万二级-农产品加工,600191.SH
chgn_730496,A股-热门概念-调味品,600191.SH
chgn_700704,A股-热门概念-券商相关,600191.SH
chgn_700016,A股-热门概念-小盘,600191.SH
chgn_700234,A股-热门概念-昨日涨停,600191.SH
gn_jrcg,A股-概念板块-金融参股,600191.SH
gn_cgjr,A股-概念板块-参股金融,600191.SH
diyu_150000,A股-地域板块-内蒙古自治区,600191.SH
hangye_ZC13,A股-证监会行业-制造业-农副食品加工业,600191.SH
sh_a,A股-分类-沪市A股,600191.SH
hs_a,A股-分类-沪深A股,600191.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600191.SH
sw_dlsb,A股-申万行业-电力设备,600192.SH
sw2_630800,A股-申万二级-电网设备,600192.SH
chgn_701105,A股-热门概念-光伏玻璃,600192.SH
chgn_701102,A股-热门概念-海上风电,600192.SH
chgn_700825,A股-热门概念-风能,600192.SH
chgn_700805,A股-热门概念-西部开发,600192.SH
chgn_700694,A股-热门概念-氢能源,600192.SH
chgn_700690,A股-热门概念-电力物联网,600192.SH
chgn_700688,A股-热门概念-智能电网,600192.SH
chgn_730310,A股-热门概念-甘肃国资,600192.SH
chgn_700338,A股-热门概念-国资改革,600192.SH
chgn_700410,A股-热门概念-新能源车,600192.SH
chgn_700033,A股-热门概念-新能源,600192.SH
chgn_700016,A股-热门概念-小盘,600192.SH
chgn_700095,A股-热门概念-融资融券,600192.SH
chgn_700186,A股-热门概念-燃料电池,600192.SH
chgn_700032,A股-热门概念-太阳能,600192.SH
chgn_700189,A股-热门概念-充电桩,600192.SH
chgn_700137,A股-热门概念-储能,600192.SH
chgn_700089,A股-热门概念-核电,600192.SH
chgn_700071,A股-热门概念-航天军工,600192.SH
gn_fd,A股-概念板块-风电,600192.SH
gn_gf,A股-概念板块-光伏,600192.SH
gn_zndw,A股-概念板块-智能电网,600192.SH
gn_ldc,A股-概念板块-锂电池,600192.SH
gn_fn,A股-概念板块-风能,600192.SH
gn_sqrl,A股-概念板块-氢燃料,600192.SH
gn_fngn,A股-概念板块-风能概念,600192.SH
gn_yjys,A股-概念板块-业绩预升,600192.SH
gn_sgn,A股-概念板块-陕甘宁,600192.SH
gn_xny,A股-概念板块-新能源,600192.SH
diyu_620000,A股-地域板块-甘肃省,600192.SH
hangye_ZC38,A股-证监会行业-制造业-电气机械和器材制造业,600192.SH
sh_a,A股-分类-沪市A股,600192.SH
hs_a,A股-分类-沪深A股,600192.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600192.SH
sw_jzzs,A股-申万行业-建筑装饰,600193.SH
sw2_620200,A股-申万二级-装修装饰Ⅱ,600193.SH
chgn_730364,A股-热门概念-壳资源,600193.SH
chgn_701262,A股-热门概念-微盘股,600193.SH
chgn_700019,A股-热门概念-低价,600193.SH
chgn_701052,A股-热门概念-东数西算,600193.SH
chgn_701051,A股-热门概念-算力概念,600193.SH
chgn_799998,A股-热门概念-退市警示,600193.SH
chgn_700613,A股-热门概念-ST板块,600193.SH
chgn_730010,A股-热门概念-沪警示板,600193.SH
chgn_700016,A股-热门概念-小盘,600193.SH
chgn_700088,A股-热门概念-稀土永磁,600193.SH
gn_rzrq,A股-概念板块-融资融券,600193.SH
gn_yjys,A股-概念板块-业绩预升,600193.SH
diyu_310000,A股-地域板块-上海市,600193.SH
hangye_ZE50,A股-证监会行业-建筑业-建筑装饰和其他建筑业,600193.SH
sh_a,A股-分类-沪市A股,600193.SH
hs_a,A股-分类-沪深A股,600193.SH
shfxjs,A股-分类-上证所风险警示板,600193.SH
sw_nlmy,A股-申万行业-农林牧渔,600195.SH
sw2_110800,A股-申万二级-动物保健Ⅱ,600195.SH
chgn_701114,A股-热门概念-宠物经济,600195.SH
chgn_700738,A股-热门概念-动物疫苗,600195.SH
chgn_700595,A股-热门概念-乡村振兴,600195.SH
chgn_730256,A股-热门概念-禽流感药物,600195.SH
chgn_700338,A股-热门概念-国资改革,600195.SH
chgn_730141,A股-热门概念-生物医药,600195.SH
chgn_700016,A股-热门概念-小盘,600195.SH
chgn_700095,A股-热门概念-融资融券,600195.SH
chgn_700175,A股-热门概念-疫苗,600195.SH
gn_swym,A股-概念板块-生物疫苗,600195.SH
gn_smgn,A股-概念板块-赛马概念,600195.SH
gn_bxzc,A股-概念板块-保险重仓,600195.SH
gn_cgjr,A股-概念板块-参股金融,600195.SH
gn_jxlg,A股-概念板块-甲型流感,600195.SH
diyu_110000,A股-地域板块-北京市,600195.SH
hangye_ZC27,A股-证监会行业-制造业-医药制造业,600195.SH
sh_a,A股-分类-沪市A股,600195.SH
hs_a,A股-分类-沪深A股,600195.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600195.SH
